Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,BTC-USD,^GSPC,BTC-USD,^GSPC,BTC-USD,^GSPC,BTC-USD,^GSPC,BTC-USD,^GSPC
Date,,,,,,,,,,
2018-10-10,6585.52978515625,2785.679931640625,6640.2900390625,2874.02001953125,6538.9599609375,2784.860107421875,6640.2900390625,2873.89990234375,3787650000.0,4554260000.0
2018-10-11,6256.240234375,2728.3701171875,6586.740234375,2795.139892578125,6243.740234375,2710.510009765625,6586.740234375,2776.8701171875,5181640000.0,4914090000.0
2018-10-12,6274.580078125,2767.1298828125,6328.5,2775.77001953125,6236.47021484375,2729.43994140625,6239.25,2770.5400390625,3783500000.0,4024010000.0
2018-10-13,6285.990234375,,6308.509765625,,6259.81005859375,,6278.080078125,,3064030000.0,
2018-10-14,6290.93017578125,,6363.2099609375,,6280.14990234375,,6288.490234375,,3085320000.0,
2018-10-15,6596.5400390625,2750.7900390625,6965.06005859375,2775.989990234375,6258.68017578125,2749.030029296875,6292.64013671875,2763.830078125,7370770000.0,3327160000.0
2018-10-16,6596.10986328125,2809.919921875,6673.58984375,2813.4599609375,6571.3701171875,2766.909912109375,6601.41015625,2767.050048828125,4074800000.0,3460260000.0
2018-10-17,6544.43017578125,2809.2099609375,6601.2099609375,2816.93994140625,6517.4501953125,2781.81005859375,6590.52001953125,2811.669921875,4088420000.0,3347090000.0
2018-10-18,6476.7099609375,2768.780029296875,6567.5400390625,2806.0400390625,6450.0400390625,2755.179931640625,6542.330078125,2802.0,3924080000.0,3639300000.0
2018-10-19,6465.41015625,2767.780029296875,6493.68017578125,2797.77001953125,6445.31005859375,2760.27001953125,6478.06982421875,2775.659912109375,3578870000.0,3593940000.0
2018-10-20,6489.18994140625,,6497.72021484375,,6449.0,,6460.919921875,,3379130000.0,
2018-10-21,6482.35009765625,,6556.3798828125,,6476.0,,6490.08984375,,3253610000.0,
2018-10-22,6487.16015625,2755.8798828125,6543.7998046875,2778.93994140625,6462.97998046875,2749.219970703125,6486.0498046875,2773.93994140625,3672860000.0,3331270000.0
2018-10-23,6475.740234375,2740.68994140625,6506.009765625,2753.590087890625,6451.27001953125,2691.429931640625,6472.35986328125,2721.030029296875,3716150000.0,4373710000.0
2018-10-24,6495.83984375,2656.10009765625,6521.990234375,2742.590087890625,6468.85986328125,2651.889892578125,6478.89013671875,2737.8701171875,3424670000.0,4738670000.0
2018-10-25,6476.2900390625,2705.570068359375,6504.64990234375,2722.699951171875,6447.02978515625,2667.840087890625,6484.64990234375,2674.8798828125,3230550000.0,4663930000.0
2018-10-26,6474.75,2658.68994140625,6498.2900390625,2692.3798828125,6449.60986328125,2628.159912109375,6468.43994140625,2667.860107421875,3306050000.0,4804330000.0
2018-10-27,6480.3798828125,,6507.41015625,,6453.52978515625,,6480.83984375,,3393250000.0,
2018-10-28,6486.39013671875,,6502.27978515625,,6447.91015625,,6482.66015625,,3445190000.0,
2018-10-29,6332.6298828125,2641.25,6503.60009765625,2706.85009765625,6306.990234375,2603.5400390625,6492.35009765625,2682.64990234375,4199910000.0,4701260000.0
2018-10-30,6334.27001953125,2682.6298828125,6364.990234375,2685.429931640625,6310.14013671875,2635.340087890625,6337.0400390625,2640.679931640625,3781100000.0,5125600000.0
2018-10-31,6317.60986328125,2711.739990234375,6349.16015625,2736.68994140625,6316.8798828125,2705.60009765625,6336.990234375,2705.60009765625,4191240000.0,5133380000.0
2018-11-01,6377.77978515625,2740.3701171875,6547.14013671875,2741.669921875,6311.830078125,2708.85009765625,6318.14013671875,2717.580078125,3789400000.0,4730250000.0
2018-11-02,6388.43994140625,2723.06005859375,6396.85986328125,2756.550048828125,6327.3798828125,2700.43994140625,6378.919921875,2745.449951171875,4234870000.0,4261230000.0
2018-11-03,6361.259765625,,6400.06982421875,,6342.3701171875,,6387.240234375,,3658640000.0,
2018-11-04,6376.1298828125,,6388.6298828125,,6294.56982421875,,6365.47021484375,,4390020000.0,
2018-11-05,6419.66015625,2738.31005859375,6480.58984375,2744.27001953125,6363.6201171875,2717.93994140625,6363.6201171875,2726.3701171875,4174800000.0,3650910000.0
2018-11-06,6461.009765625,2755.449951171875,6463.5498046875,2756.820068359375,6408.16015625,2737.080078125,6433.3798828125,2738.39990234375,4700040000.0,3543800000.0
2018-11-07,6530.14013671875,2813.889892578125,6552.16015625,2815.14990234375,6468.31005859375,2774.1298828125,6468.5,2774.1298828125,4941260000.0,3929080000.0
2018-11-08,6453.72021484375,2806.830078125,6536.919921875,2814.75,6438.52978515625,2794.989990234375,6522.27001953125,2806.3798828125,4665260000.0,3673550000.0
2018-11-09,6385.6201171875,2781.010009765625,6456.4599609375,2794.10009765625,6373.3701171875,2764.239990234375,6442.60009765625,2794.10009765625,4346820000.0,4029030000.0
2018-11-10,6409.22021484375,,6437.27978515625,,6385.31005859375,,6386.1298828125,,3705320000.0,
2018-11-11,6411.27001953125,,6423.25,,6350.169921875,,6413.6298828125,,3939060000.0,
2018-11-12,6371.27001953125,2726.219970703125,6434.2099609375,2775.989990234375,6360.47021484375,2722.0,6411.759765625,2773.929931640625,4295770000.0,3701570000.0
2018-11-13,6359.490234375,2722.179931640625,6395.27001953125,2754.60009765625,6342.669921875,2714.97998046875,6373.18994140625,2730.050048828125,4503800000.0,4112820000.0
2018-11-14,5738.35009765625,2701.580078125,6371.5498046875,2746.800048828125,5544.08984375,2685.75,6351.240234375,2737.89990234375,7398940000.0,4449060000.0
2018-11-15,5648.02978515625,2730.199951171875,5774.81982421875,2735.3798828125,5358.3798828125,2670.75,5736.14990234375,2693.52001953125,7032140000.0,4204960000.0
2018-11-16,5575.5498046875,2736.27001953125,5657.02001953125,2746.75,5498.93994140625,2712.159912109375,5645.31982421875,2718.5400390625,5279320000.0,3996970000.0
2018-11-17,5554.330078125,,5578.580078125,,5519.56005859375,,5578.580078125,,4303150000.0,
2018-11-18,5623.5400390625,,5653.60986328125,,5559.740234375,,5559.740234375,,4159680000.0,
2018-11-19,4871.490234375,2690.72998046875,5620.77978515625,2733.159912109375,4842.91015625,2681.090087890625,5620.77978515625,2730.739990234375,7039560000.0,3806940000.0
2018-11-20,4451.8701171875,2641.889892578125,4951.60986328125,2669.43994140625,4272.10986328125,2631.52001953125,4863.93017578125,2654.60009765625,8428290000.0,4370820000.0
2018-11-21,4602.169921875,2649.929931640625,4675.72998046875,2670.72998046875,4343.97998046875,2649.820068359375,4465.5400390625,2657.739990234375,6120120000.0,3237400000.0
2018-11-22,4365.93994140625,,4629.64013671875,,4365.64013671875,,4611.56982421875,,4569370000.0,
2018-11-23,4347.10986328125,2632.56005859375,4396.419921875,2647.550048828125,4195.68017578125,2631.090087890625,4360.7001953125,2633.360107421875,4871490000.0,1651680000.0
2018-11-24,3880.760009765625,,4413.08984375,,3795.159912109375,,4347.68994140625,,4679500000.0,
2018-11-25,4009.969970703125,,4120.8701171875,,3585.06005859375,,3880.780029296875,,6825640000.0,
2018-11-26,3779.1298828125,2673.449951171875,4107.14013671875,2674.35009765625,3643.919921875,2649.969970703125,4015.070068359375,2649.969970703125,6476900000.0,3523520000.0
2018-11-27,3820.719970703125,2682.169921875,3862.9599609375,2682.530029296875,3661.010009765625,2655.889892578125,3765.949951171875,2663.75,5998720000.0,3494380000.0
2018-11-28,4257.419921875,2743.7900390625,4385.89990234375,2744.0,3822.469970703125,2684.3798828125,3822.469970703125,2691.449951171875,7280280000.0,3984540000.0
2018-11-29,4278.8466796875,2737.800048828125,4413.0205078125,2753.75,4145.76513671875,2722.93994140625,4269.00439453125,2736.969970703125,6503347767.0,3599200000.0
2018-11-30,4017.2685546875,2760.169921875,4322.9765625,2760.8798828125,3942.822021484375,2732.760009765625,4289.0888671875,2737.760009765625,6048016717.0,4668310000.0
2018-12-01,4214.671875,,4309.37744140625,,3969.710693359375,,4024.46435546875,,5375314093.0,
2018-12-02,4139.8779296875,,4301.51953125,,4110.978515625,,4200.7333984375,,5262697895.0,
2018-12-03,3894.130859375,2790.3701171875,4155.9794921875,2800.179931640625,3840.4462890625,2773.3798828125,4147.32373046875,2790.5,5089570994.0,4221580000.0
2018-12-04,3956.893798828125,2700.06005859375,4075.627685546875,2785.929931640625,3832.75,2697.179931640625,3886.294921875,2782.429931640625,5028069239.0,4515710000.0
2018-12-05,3753.994873046875,,3969.535888671875,,3753.994873046875,,3958.894775390625,,5302481574.0,
2018-12-06,3521.101806640625,2695.949951171875,3874.966064453125,2696.14990234375,3521.101806640625,2621.530029296875,3754.074462890625,2663.510009765625,5878333109.0,5180430000.0
2018-12-07,3419.937255859375,2633.080078125,3512.59033203125,2708.5400390625,3280.228759765625,2623.139892578125,3512.59033203125,2691.260009765625,6835615448.0,4242240000.0
2018-12-08,3476.11474609375,,3506.04345703125,,3350.650634765625,,3421.910400390625,,5305024497.0,
2018-12-09,3614.234375,,3685.3056640625,,3469.09423828125,,3473.2275390625,,4947372847.0,
2018-12-10,3502.656005859375,2637.719970703125,3647.33251953125,2647.510009765625,3470.14453125,2583.22998046875,3612.04638671875,2630.860107421875,5020968740.0,4162880000.0
2018-12-11,3424.588134765625,2636.780029296875,3513.18505859375,2674.35009765625,3392.25,2621.300048828125,3497.5546875,2664.43994140625,4696765188.0,3963440000.0
2018-12-12,3486.9501953125,2651.070068359375,3534.228515625,2685.43994140625,3413.4814453125,2650.260009765625,3421.458251953125,2658.22998046875,4139364829.0,4029300000.0
2018-12-13,3313.67724609375,2650.5400390625,3489.739501953125,2670.18994140625,3298.132080078125,2637.27001953125,3487.87939453125,2658.699951171875,4343372456.0,3978340000.0
2018-12-14,3242.48486328125,2599.949951171875,3329.555908203125,2635.070068359375,3206.542236328125,2593.840087890625,3311.751953125,2629.679931640625,4372763663.0,4064370000.0
2018-12-15,3236.76171875,,3275.3779296875,,3191.303466796875,,3243.99755859375,,3551763561.0,
2018-12-16,3252.839111328125,,3305.753173828125,,3233.81982421875,,3236.274658203125,,3744248994.0,
2018-12-17,3545.86474609375,2545.93994140625,3597.91796875,2601.1298828125,3253.123046875,2530.5400390625,3253.123046875,2590.75,5409247918.0,4661420000.0
2018-12-18,3696.05908203125,2546.159912109375,3701.349365234375,2573.989990234375,3487.169189453125,2528.7099609375,3544.761474609375,2559.89990234375,5911325473.0,4519190000.0
2018-12-19,3745.95068359375,2506.9599609375,3949.322998046875,2585.2900390625,3687.22998046875,2488.9599609375,3706.824951171875,2547.050048828125,6810689119.0,5152830000.0
2018-12-20,4134.44140625,2467.419921875,4191.228515625,2509.6298828125,3728.974609375,2441.179931640625,3742.195068359375,2496.77001953125,8927129279.0,5619780000.0
2018-12-21,3896.543701171875,2416.6201171875,4198.4296875,2504.409912109375,3850.9462890625,2408.550048828125,4133.70361328125,2465.3798828125,7206015706.0,7657890000.0
2018-12-22,4014.1826171875,,4014.1826171875,,3855.739013671875,,3898.083740234375,,5605823233.0,
2018-12-23,3998.980224609375,,4085.7236328125,,3976.40576171875,,4020.99462890625,,6151275490.0,
2018-12-24,4078.59912109375,2351.10009765625,4271.79248046875,2410.340087890625,4000.331787109375,2351.10009765625,4000.331787109375,2400.56005859375,7240968501.0,2613670000.0
2018-12-25,3815.49072265625,,4089.5615234375,,3760.0205078125,,4081.030517578125,,6158207293.0,
2018-12-26,3857.297607421875,2467.699951171875,3893.359619140625,2467.760009765625,3769.86376953125,2346.580078125,3819.666748046875,2363.1201171875,5326547918.0,4249740000.0
2018-12-27,3654.83349609375,2488.830078125,3874.4169921875,2489.10009765625,3645.448486328125,2397.93994140625,3854.6884765625,2442.5,5130222366.0,4139010000.0
2018-12-28,3923.918701171875,2485.739990234375,3956.135986328125,2520.27001953125,3642.632080078125,2472.889892578125,3653.1318359375,2498.77001953125,5631554348.0,3728440000.0
2018-12-29,3820.40869140625,,3963.7587890625,,3820.40869140625,,3932.49169921875,,4991655917.0,
2018-12-30,3865.95263671875,,3901.908935546875,,3797.21923828125,,3822.384765625,,4770578575.0,
2018-12-31,3742.700439453125,2506.85009765625,3868.742919921875,2509.239990234375,3725.867431640625,2482.820068359375,3866.839111328125,2498.93994140625,4661840806.0,3461920000.0
2019-01-01,3843.52001953125,,3850.913818359375,,3707.231201171875,,3746.71337890625,,4324200990.0,
2019-01-02,3943.409423828125,2510.030029296875,3947.981201171875,2519.489990234375,3817.409423828125,2467.469970703125,3849.21630859375,2476.9599609375,5244856836.0,3733160000.0
2019-01-03,3836.7412109375,2447.889892578125,3935.68505859375,2493.139892578125,3826.222900390625,2443.9599609375,3931.048583984375,2491.919921875,4530215219.0,3858830000.0
2019-01-04,3857.717529296875,2531.93994140625,3865.9345703125,2538.070068359375,3783.853759765625,2474.330078125,3832.0400390625,2474.330078125,4847965467.0,4234140000.0
2019-01-05,3845.194580078125,,3904.903076171875,,3836.900146484375,,3851.973876953125,,5137609824.0,
2019-01-06,4076.632568359375,,4093.29736328125,,3826.51318359375,,3836.51904296875,,5597027440.0,
2019-01-07,4025.248291015625,2549.68994140625,4092.613525390625,2566.159912109375,4020.89404296875,2524.56005859375,4078.5849609375,2535.610107421875,5228625637.0,4133120000.0
2019-01-08,4030.847900390625,2574.409912109375,4109.02099609375,2579.820068359375,3996.955322265625,2547.56005859375,4028.47216796875,2568.110107421875,5306593305.0,4120060000.0
2019-01-09,4035.29638671875,2584.9599609375,4068.403564453125,2595.320068359375,4022.662841796875,2568.889892578125,4031.552001953125,2580.0,5115905225.0,4088740000.0
2019-01-10,3678.924560546875,2596.639892578125,4064.066650390625,2597.820068359375,3659.174560546875,2562.02001953125,4034.411376953125,2573.510009765625,6874143796.0,3721300000.0
2019-01-11,3687.365478515625,2596.260009765625,3713.8818359375,2596.27001953125,3653.06982421875,2577.39990234375,3674.015380859375,2588.110107421875,5538712865.0,3447460000.0
2019-01-12,3661.301025390625,,3698.978271484375,,3653.810791015625,,3686.97314453125,,4778170883.0,
2019-01-13,3552.953125,,3674.760009765625,,3544.92724609375,,3658.8681640625,,4681302466.0,
2019-01-14,3706.05224609375,2582.610107421875,3727.836181640625,2589.320068359375,3552.28515625,2570.409912109375,3557.31103515625,2580.31005859375,5651384490.0,3689370000.0
2019-01-15,3630.67529296875,2610.300048828125,3720.1533203125,2613.080078125,3619.94921875,2585.10009765625,3704.21630859375,2585.10009765625,5537192302.0,3601180000.0
2019-01-16,3655.0068359375,2616.10009765625,3685.777099609375,2625.760009765625,3624.67333984375,2612.679931640625,3631.509765625,2614.75,5394457145.0,3882180000.0
2019-01-17,3678.56396484375,2635.9599609375,3680.135986328125,2645.06005859375,3621.9609375,2606.360107421875,3651.87109375,2609.280029296875,5464420383.0,3802410000.0
2019-01-18,3657.83935546875,2670.7099609375,3682.52001953125,2675.469970703125,3637.080810546875,2647.580078125,3677.990478515625,2651.27001953125,5002961727.0,4009010000.0
2019-01-19,3728.568359375,,3758.533447265625,,3652.3779296875,,3652.3779296875,,5955691380.0,
2019-01-20,3601.013671875,,3743.387939453125,,3583.01953125,,3725.446044921875,,5582489560.0,
2019-01-21,3576.032470703125,,3608.8408203125,,3558.537109375,,3600.372802734375,,5004347059.0,
2019-01-22,3604.5771484375,2632.89990234375,3620.74658203125,2657.8798828125,3539.721435546875,2617.27001953125,3575.081298828125,2657.8798828125,5313623556.0,3923950000.0
2019-01-23,3585.123046875,2638.699951171875,3623.06787109375,2653.18994140625,3565.31396484375,2612.860107421875,3605.55712890625,2643.47998046875,5433755649.0,3358770000.0
2019-01-24,3600.865478515625,2642.330078125,3616.08740234375,2647.199951171875,3569.0927734375,2627.010009765625,3584.500244140625,2638.840087890625,5262869046.0,3449230000.0
2019-01-25,3599.765869140625,2664.760009765625,3612.927734375,2672.3798828125,3575.597412109375,2657.330078125,3607.390380859375,2657.43994140625,5265847539.0,3821000000.0
2019-01-26,3602.46044921875,,3654.93310546875,,3593.345947265625,,3599.71533203125,,5098183235.0,
2019-01-27,3583.9658203125,,3612.67138671875,,3567.245849609375,,3604.687255859375,,5570752966.0,
2019-01-28,3470.450439453125,2643.85009765625,3586.7509765625,2644.969970703125,3439.23291015625,2624.06005859375,3584.283203125,2644.969970703125,6908930483.0,3630820000.0
2019-01-29,3448.116943359375,2640.0,3476.0654296875,2650.929931640625,3400.81982421875,2631.050048828125,3468.8701171875,2644.889892578125,5897159493.0,3518070000.0
2019-01-30,3486.181640625,2681.050048828125,3495.1748046875,2690.43994140625,3429.387939453125,2648.340087890625,3443.89697265625,2653.6201171875,5955112627.0,3883270000.0
2019-01-31,3457.792724609375,2704.10009765625,3504.804931640625,2708.949951171875,3447.915771484375,2678.64990234375,3485.4091796875,2685.489990234375,5831198271.0,4953800000.0
2019-02-01,3487.9453125,2706.530029296875,3501.9541015625,2716.659912109375,3431.591552734375,2696.8798828125,3460.547119140625,2702.320068359375,5422926707.0,3782490000.0
2019-02-02,3521.060791015625,,3523.287353515625,,3467.57470703125,,3484.6259765625,,5071623601.0,
2019-02-03,3464.013427734375,,3521.38818359375,,3447.92431640625,,3516.1396484375,,5043937584.0,
2019-02-04,3459.154052734375,2724.8701171875,3476.223876953125,2724.989990234375,3442.5869140625,2698.75,3467.211669921875,2706.489990234375,5332718886.0,3369450000.0
2019-02-05,3466.357421875,2737.699951171875,3478.148193359375,2738.97998046875,3451.93701171875,2724.030029296875,3454.950927734375,2728.340087890625,5227549545.0,3597620000.0
2019-02-06,3413.767822265625,2731.610107421875,3469.091796875,2738.080078125,3398.5654296875,2724.14990234375,3469.091796875,2735.050048828125,5482196038.0,3486590000.0
2019-02-07,3399.4716796875,2706.050048828125,3427.945556640625,2719.320068359375,3394.218505859375,2687.260009765625,3414.929443359375,2717.530029296875,5004962683.0,4114040000.0
2019-02-08,3666.7802734375,2707.8798828125,3695.614013671875,2708.070068359375,3391.023681640625,2681.830078125,3401.37646484375,2692.360107421875,7735623101.0,3649510000.0
2019-02-09,3671.20361328125,,3679.94140625,,3646.559326171875,,3671.5859375,,6158833645.0,
2019-02-10,3690.188232421875,,3695.0361328125,,3640.97998046875,,3673.201416015625,,6282256903.0,
2019-02-11,3648.4306640625,2709.800048828125,3695.613037109375,2718.050048828125,3642.287841796875,2703.7900390625,3695.613037109375,2712.39990234375,6277056434.0,3395330000.0
2019-02-12,3653.528564453125,2744.72998046875,3668.5869140625,2748.18994140625,3618.556884765625,2722.610107421875,3642.751953125,2722.610107421875,6480384532.0,3843020000.0
2019-02-13,3632.070556640625,2753.030029296875,3669.74658203125,2761.85009765625,3617.246337890625,2748.6298828125,3653.60400390625,2750.300048828125,6438903823.0,3684910000.0
2019-02-14,3616.880859375,2745.72998046875,3646.256591796875,2757.89990234375,3607.69775390625,2731.22998046875,3631.170166015625,2743.5,6271044418.0,3845390000.0
2019-02-15,3620.810791015625,2775.60009765625,3647.795166015625,2775.659912109375,3608.20654296875,2760.239990234375,3617.368408203125,2760.239990234375,6091952231.0,3648680000.0
2019-02-16,3629.78759765625,,3652.84130859375,,3615.270263671875,,3615.270263671875,,5934744052.0,
2019-02-17,3673.836181640625,,3680.537353515625,,3619.18212890625,,3633.359375,,7039512503.0,
2019-02-18,3915.71435546875,,3936.6650390625,,3669.982421875,,3671.369873046875,,9908216640.0,
2019-02-19,3947.094482421875,2779.760009765625,4010.87939453125,2787.330078125,3908.153076171875,2767.2900390625,3911.66162109375,2769.280029296875,9933626655.0,3535270000.0
2019-02-20,3999.820556640625,2784.699951171875,4000.486328125,2789.8798828125,3926.246826171875,2774.06005859375,3946.68505859375,2779.050048828125,8693373948.0,3904830000.0
2019-02-21,3954.1181640625,2774.8798828125,4010.009521484375,2781.580078125,3940.108154296875,2764.550048828125,4000.2568359375,2780.239990234375,7775128102.0,3598260000.0
2019-02-22,4005.526611328125,2792.669921875,4006.538330078125,2794.199951171875,3950.81640625,2779.110107421875,3952.406494140625,2780.669921875,7826525254.0,3429350000.0
2019-02-23,4142.52685546875,,4166.2861328125,,3968.726806640625,,3998.916259765625,,8922258316.0,
2019-02-24,3810.427490234375,,4210.6416015625,,3793.708984375,,4145.4580078125,,10794227451.0,
2019-02-25,3882.6962890625,2796.110107421875,3913.707275390625,2813.489990234375,3807.00244140625,2794.989990234375,3807.00244140625,2804.35009765625,9318796067.0,3860260000.0
2019-02-26,3854.35791015625,2793.89990234375,3891.578857421875,2803.1201171875,3837.986328125,2789.469970703125,3878.697265625,2792.360107421875,7931218996.0,3676200000.0
2019-02-27,3851.04736328125,2792.3798828125,3888.802490234375,2795.760009765625,3787.058837890625,2775.1298828125,3857.479736328125,2787.5,8301309684.0,3771790000.0
2019-02-28,3854.785400390625,2784.489990234375,3906.058349609375,2793.72998046875,3845.8212890625,2782.510009765625,3848.261962890625,2788.110107421875,8399767798.0,4445780000.0
2019-03-01,3859.583740234375,2803.68994140625,3907.79541015625,2808.02001953125,3851.6923828125,2787.3798828125,3853.757080078125,2798.219970703125,7661247975.0,3994950000.0
2019-03-02,3864.4150390625,,3874.607421875,,3832.1279296875,,3855.318115234375,,7578786076.0,
2019-03-03,3847.17578125,,3875.483642578125,,3836.90576171875,,3862.26611328125,,7253558152.0,
2019-03-04,3761.55712890625,2792.81005859375,3867.3818359375,2816.8798828125,3733.749755859375,2767.659912109375,3845.091552734375,2814.3701171875,9029175788.0,3949730000.0
2019-03-05,3896.375,2789.64990234375,3903.916748046875,2796.43994140625,3745.18310546875,2782.969970703125,3759.83251953125,2794.409912109375,10174126415.0,3631380000.0
2019-03-06,3903.942626953125,2771.449951171875,3919.510498046875,2790.27001953125,3871.460693359375,2768.68994140625,3897.0810546875,2790.27001953125,9175291529.0,3800180000.0
2019-03-07,3911.484375,2748.929931640625,3939.373291015625,2767.25,3894.113037109375,2739.090087890625,3903.384765625,2766.530029296875,9584165519.0,3932150000.0
2019-03-08,3901.131591796875,2743.070068359375,3950.43212890625,2744.1298828125,3875.228515625,2722.27001953125,3913.225830078125,2730.7900390625,10638638944.0,3424300000.0
2019-03-09,3963.313720703125,,3987.23779296875,,3892.390380859375,,3894.552490234375,,10796103518.0,
2019-03-10,3951.599853515625,,3966.17431640625,,3924.381103515625,,3966.17431640625,,9713267607.0,
2019-03-11,3905.227294921875,2783.300048828125,3966.384765625,2784.0,3889.239013671875,2747.610107421875,3953.740234375,2747.610107421875,10125901903.0,3764850000.0
2019-03-12,3909.15625,2791.52001953125,3926.88916015625,2798.320068359375,3863.55908203125,2786.72998046875,3903.75830078125,2787.340087890625,9809887079.0,3432340000.0
2019-03-13,3906.71728515625,2810.919921875,3926.59765625,2821.239990234375,3891.904296875,2799.780029296875,3913.04736328125,2799.780029296875,9469184841.0,3782250000.0
2019-03-14,3924.369140625,2808.47998046875,3946.50439453125,2815.0,3901.296875,2803.4599609375,3905.576904296875,2810.3798828125,10480789570.0,3505670000.0
2019-03-15,3960.9111328125,2822.47998046875,3968.54296875,2830.72998046875,3914.015380859375,2810.7900390625,3926.663330078125,2810.7900390625,9394210605.0,5969780000.0
2019-03-16,4048.725830078125,,4077.036376953125,,3961.657470703125,,3963.900146484375,,9856166973.0,
2019-03-17,4025.22900390625,,4054.1220703125,,4006.4111328125,,4047.719482421875,,8221625400.0,
2019-03-18,4032.50732421875,2832.93994140625,4071.556640625,2835.409912109375,4009.1171875,2821.989990234375,4029.968505859375,2822.610107421875,9646954186.0,3620770000.0
2019-03-19,4071.190185546875,2832.570068359375,4082.216064453125,2852.419921875,4023.8125,2823.27001953125,4032.69189453125,2840.760009765625,9344919956.0,3650740000.0
2019-03-20,4087.476318359375,2824.22998046875,4089.4619140625,2843.5400390625,4031.11083984375,2812.429931640625,4070.7939453125,2831.340087890625,10175916388.0,3779160000.0
2019-03-21,4029.326904296875,2854.8798828125,4097.35986328125,2860.31005859375,4005.1513671875,2817.3798828125,4083.953857421875,2819.719970703125,10831212662.0,3612620000.0
2019-03-22,4023.96826171875,2800.7099609375,4053.90673828125,2846.159912109375,4021.54248046875,2800.469970703125,4028.5146484375,2844.52001953125,9252935969.0,4253730000.0
2019-03-23,4035.826416015625,,4049.882568359375,,4015.964599609375,,4022.71337890625,,9578850549.0,
2019-03-24,4022.168212890625,,4040.69970703125,,4006.19287109375,,4035.16357421875,,9144851065.0,
2019-03-25,3963.070556640625,2798.360107421875,4038.8408203125,2809.7900390625,3934.03125,2785.02001953125,4024.11279296875,2796.010009765625,10359818883.0,3406110000.0
2019-03-26,3985.080810546875,2818.4599609375,3985.080810546875,2829.8701171875,3944.753173828125,2803.989990234375,3969.228759765625,2812.659912109375,10707678815.0,3288570000.0
2019-03-27,4087.066162109375,2805.3701171875,4087.066162109375,2825.56005859375,3977.810546875,2787.719970703125,3984.244873046875,2819.719970703125,10897131934.0,3422400000.0
2019-03-28,4069.107177734375,2815.43994140625,4094.902099609375,2819.7099609375,4040.266357421875,2798.77001953125,4087.58447265625,2809.39990234375,9353915899.0,3185460000.0
2019-03-29,4098.37451171875,2834.39990234375,4113.5009765625,2836.030029296875,4034.09716796875,2819.22998046875,4068.2998046875,2828.27001953125,10918665557.0,3752520000.0
2019-03-30,4106.66015625,,4296.806640625,,4053.90966796875,,4092.13623046875,,9732688060.0,
2019-03-31,4105.404296875,,4113.0234375,,4094.100830078125,,4105.4560546875,,9045122443.0,
2019-04-01,4158.18310546875,2867.18994140625,4164.953125,2869.39990234375,4096.9013671875,2848.6298828125,4105.3623046875,2848.6298828125,10157794171.0,3560090000.0
2019-04-02,4879.8779296875,2867.239990234375,4905.95458984375,2872.89990234375,4155.31689453125,2858.75,4156.91943359375,2868.239990234375,21315047816.0,3267210000.0
2019-04-03,4973.02197265625,2873.39990234375,5307.00341796875,2885.25,4876.62109375,2865.169921875,4879.9580078125,2876.090087890625,22899891582.0,3570000000.0
2019-04-04,4922.798828125,2879.389892578125,5063.15966796875,2881.280029296875,4836.7939453125,2867.139892578125,4971.3076171875,2873.989990234375,18251810240.0,3038740000.0
2019-04-05,5036.68115234375,2892.739990234375,5053.509765625,2893.239990234375,4919.49169921875,2882.989990234375,4922.80615234375,2884.159912109375,16837325387.0,3155970000.0
2019-04-06,5059.8173828125,,5205.82177734375,,4992.22216796875,,5036.79296875,,16929795194.0,
2019-04-07,5198.89697265625,,5235.1865234375,,5050.412109375,,5062.7939453125,,16655416140.0,
2019-04-08,5289.77099609375,2895.77001953125,5318.83642578125,2895.949951171875,5148.2119140625,2880.780029296875,5199.83544921875,2888.4599609375,17154113634.0,3056460000.0
2019-04-09,5204.95849609375,2878.199951171875,5289.91796875,2886.8798828125,5167.4189453125,2873.330078125,5289.91796875,2886.580078125,14722104361.0,3032480000.0
2019-04-10,5324.5517578125,2888.2099609375,5421.6513671875,2889.7099609375,5193.38232421875,2879.1298828125,5204.10546875,2881.3701171875,15504590933.0,3092230000.0
2019-04-11,5064.48779296875,2888.320068359375,5354.2255859375,2893.419921875,5017.29638671875,2881.989990234375,5325.08154296875,2891.919921875,16555616019.0,2970650000.0
2019-04-12,5089.5390625,2907.409912109375,5103.2744140625,2910.5400390625,4955.8525390625,2898.3701171875,5061.20068359375,2900.860107421875,13675206312.0,3726050000.0
2019-04-13,5096.58642578125,,5127.1220703125,,5061.58935546875,,5088.85009765625,,10823289598.0,
2019-04-14,5167.72216796875,,5184.01611328125,,5053.568359375,,5095.7587890625,,10391952498.0,
2019-04-15,5067.1083984375,2905.580078125,5196.60693359375,2909.60009765625,5024.0693359375,2896.47998046875,5167.32177734375,2908.320068359375,12290155061.0,3114530000.0
2019-04-16,5235.5595703125,2907.06005859375,5238.9453125,2916.06005859375,5055.19482421875,2900.7099609375,5066.57763671875,2912.260009765625,11618660197.0,3403120000.0
2019-04-17,5251.93798828125,2900.449951171875,5274.275390625,2918.0,5219.20556640625,2895.449951171875,5236.13525390625,2916.0400390625,12438480677.0,3648100000.0
